Time,Protocol,Flag,Family,Clusters,SeedAddress,ExpAddress,BTC,USD,Netflow_Bytes,IPaddress,Threats,Port,Prediction
21,ICMP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18166,4706,C,Blacklist,5066,S
24,ICMP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18165,4711,C,Blacklist,5066,S
25,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18164,4716,C,Blacklist,5066,S
24,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18163,4721,C,Blacklist,5066,S
27,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18162,4726,C,Blacklist,5066,S
28,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18161,4731,C,Blacklist,5066,S
27,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18160,4736,C,Blacklist,5066,S
30,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18159,4741,C,Blacklist,5066,S
31,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18158,4746,C,Blacklist,5066,S
30,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18157,4751,C,Blacklist,5066,S
33,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18156,4756,C,Blacklist,5066,S
34,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18155,4761,C,Blacklist,5066,S
33,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18154,4766,C,Blacklist,5066,S
36,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18153,4771,C,Blacklist,5066,S
37,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18152,4776,C,Blacklist,5066,S
36,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18151,4781,C,Blacklist,5066,S
39,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18150,4786,C,Blacklist,5066,S
40,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18149,4791,C,Blacklist,5066,S
39,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18148,4796,C,Blacklist,5066,S
42,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18147,4801,C,Blacklist,5066,S
43,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18146,4806,C,Blacklist,5066,S
42,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18145,4811,C,Blacklist,5066,S
45,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18144,4816,C,Blacklist,5066,S
46,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18143,4821,C,Blacklist,5066,S
45,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18142,4826,C,Blacklist,5066,S
48,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18141,4831,C,Blacklist,5066,S
49,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18140,4836,C,Blacklist,5066,S
48,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18139,4841,C,Blacklist,5066,S
51,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18138,4846,C,Blacklist,5066,S
52,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18137,4851,C,Blacklist,5066,S
51,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18136,4856,C,Blacklist,5066,S
14,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18135,4861,C,Blacklist,5066,S
55,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18134,4866,C,Blacklist,5066,S
54,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18133,4871,C,Blacklist,5066,S
17,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18132,4876,C,Blacklist,5066,S
58,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18131,4881,C,Blacklist,5066,S
57,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18130,4886,C,Blacklist,5066,S
20,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18129,4891,C,Blacklist,5066,S
61,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18128,4896,C,Blacklist,5066,S
60,TCP,R,WannaCry,1,1DA11mPS,1SYSTEMQ,22,18127,4901,C,Blacklist,5066,S
23,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18126,4906,C,Blacklist,5066,S
26,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18123,4921,C,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18122,4926,C,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18120,4936,C,Blacklist,5066,S
12,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18119,4941,C,Blacklist,5066,S
12,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18118,4946,C,Blacklist,5066,S
15,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18117,4951,C,Blacklist,5066,S
15,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18116,4956,C,Blacklist,5066,S
18,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18115,4961,C,Blacklist,5066,S
18,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18114,4966,C,Blacklist,5066,S
21,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18113,4971,C,Blacklist,5066,S
21,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18112,4976,C,Blacklist,5066,S
24,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18111,4981,C,Blacklist,5066,S
24,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18110,4986,C,Blacklist,5066,S
27,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18109,4991,C,Blacklist,5066,S
27,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18108,4996,C,Blacklist,5066,S
30,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18107,5001,C,Blacklist,5066,S
30,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18106,5006,C,Blacklist,5066,S
33,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18105,5011,C,Blacklist,5066,S
33,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18104,5016,C,Blacklist,5066,S
36,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18103,5021,C,Blacklist,5066,S
36,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18102,5026,C,Blacklist,5066,S
39,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18101,5031,C,Blacklist,5066,S
39,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18100,5036,C,Blacklist,5066,S
42,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18099,5041,C,Blacklist,5066,S
42,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18098,5046,C,Blacklist,5066,S
45,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18097,5051,C,Blacklist,5066,S
45,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18096,5056,C,Blacklist,5066,S
48,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18095,5061,C,Blacklist,5066,S
48,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18094,5066,C,Blacklist,5066,S
51,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18093,5071,C,Blacklist,5066,S
51,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18092,5076,C,Blacklist,5066,S
54,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18091,5081,C,Blacklist,5066,S
11,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18090,5086,C,Blacklist,5066,S
57,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18089,5091,C,Blacklist,5066,S
14,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18088,5096,C,Blacklist,5066,S
60,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18087,5101,C,Blacklist,5066,S
17,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18086,5106,C,Blacklist,5066,S
20,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,22,18084,5116,C,Blacklist,5066,S
23,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18082,5126,C,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18081,5131,C,Blacklist,5066,S
58,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18079,5141,C,Blacklist,5066,S
49,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18078,5146,C,Blacklist,5066,S
40,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18077,5151,C,Blacklist,5066,S
31,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18076,5156,C,Blacklist,5066,S
22,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18075,5161,C,Blacklist,5066,S
13,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18074,5166,C,Blacklist,5066,S
16,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18073,5171,C,Blacklist,5066,S
19,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18072,5176,C,Blacklist,5066,S
22,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18071,5181,C,Blacklist,5066,S
25,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18070,5186,C,Blacklist,5066,S
28,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18069,5191,C,Blacklist,5066,S
31,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18068,5196,C,Blacklist,5066,S
34,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18067,5201,C,Blacklist,5066,S
37,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18066,5206,C,Blacklist,5066,S
40,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18065,5211,C,Blacklist,5066,S
13,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18064,5216,C,Blacklist,5066,S
16,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18063,5221,C,Blacklist,5066,S
19,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18062,5226,C,Blacklist,5066,S
22,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18061,5231,C,Blacklist,5066,S
25,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18060,5236,C,Blacklist,5066,S
28,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18059,5241,C,Blacklist,5066,S
31,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18058,5246,C,Blacklist,5066,S
34,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18057,5251,C,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18056,5256,C,Blacklist,5066,S
12,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18055,5261,C,Blacklist,5066,S
15,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18054,5266,C,Blacklist,5066,S
18,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18053,5271,C,Blacklist,5066,S
21,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18052,5276,C,Blacklist,5066,S
24,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18051,5281,C,Blacklist,5066,S
27,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18050,5286,C,Blacklist,5066,S
14,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18049,5291,C,Blacklist,5066,S
17,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18048,5296,C,Blacklist,5066,S
20,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18047,5301,C,Blacklist,5066,S
23,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18046,5306,C,Blacklist,5066,S
19,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18045,5311,C,Blacklist,5066,S
15,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18044,5316,C,Blacklist,5066,S
11,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18043,5321,C,Blacklist,5066,S
13,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18042,5326,C,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18041,5331,C,Blacklist,5066,S
10,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18040,5336,C,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18039,5341,C,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18038,5346,C,Blacklist,5066,S
12,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18037,5351,C,Blacklist,5066,S
12,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18036,5356,C,Blacklist,5066,S
15,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18035,5361,C,Blacklist,5066,S
15,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18034,5366,C,Blacklist,5066,S
18,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18033,5371,C,Blacklist,5066,S
18,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18032,5376,C,Blacklist,5066,S
21,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18031,5381,C,Blacklist,5066,S
21,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18030,5386,C,Blacklist,5066,S
24,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18029,5391,C,Blacklist,5066,S
24,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18028,5396,C,Blacklist,5066,S
27,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18027,5401,C,Blacklist,5066,S
27,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18026,5406,C,Blacklist,5066,S
12,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18025,5411,C,Blacklist,5066,S
30,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18024,5416,C,Blacklist,5066,S
15,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18023,5421,C,Blacklist,5066,S
33,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18022,5426,C,Blacklist,5066,S
18,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18021,5431,C,Blacklist,5066,S
36,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18020,5436,C,Blacklist,5066,S
21,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18019,5441,C,Blacklist,5066,S
39,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18018,5446,C,Blacklist,5066,S
24,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18017,5451,C,Blacklist,5066,S
42,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18016,5456,C,Blacklist,5066,S
14,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18015,5461,C,Blacklist,5066,S
45,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18014,5466,C,Blacklist,5066,S
17,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18013,5471,C,Blacklist,5066,S
48,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18012,5476,C,Blacklist,5066,S
20,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18011,5481,C,Blacklist,5066,S
51,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18010,5486,C,Blacklist,5066,S
23,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18009,5491,C,Blacklist,5066,S
54,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18008,5496,C,Blacklist,5066,S
13,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18007,5501,C,Blacklist,5066,S
57,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18006,5506,C,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18005,5511,C,Blacklist,5066,S
60,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18004,5516,C,Blacklist,5066,S
12,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18003,5521,C,Blacklist,5066,S
15,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,18001,5531,C,Blacklist,5066,S
18,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17999,5541,C,Blacklist,5066,S
21,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17997,5551,C,Blacklist,5066,S
12,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17996,5556,C,Blacklist,5066,S
15,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17995,5561,C,Blacklist,5066,S
18,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17994,5566,C,Blacklist,5066,S
21,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17993,5571,C,Blacklist,5066,S
24,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17992,5576,C,Blacklist,5066,S
27,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17991,5581,C,Blacklist,5066,S
30,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17990,5586,C,Blacklist,5066,S
14,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17989,5591,C,Blacklist,5066,S
17,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17988,5596,C,Blacklist,5066,S
20,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17987,5601,C,Blacklist,5066,S
23,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17986,5606,C,Blacklist,5066,S
26,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17985,5611,C,Blacklist,5066,S
29,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17984,5616,C,Blacklist,5066,S
32,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17983,5621,C,Blacklist,5066,S
35,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17982,5626,C,Blacklist,5066,S
14,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17981,5631,C,Blacklist,5066,S
17,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17980,5636,C,Blacklist,5066,S
20,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17979,5641,C,Blacklist,5066,S
23,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17978,5646,C,Blacklist,5066,S
8,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17977,5651,C,Blacklist,5066,S
11,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17976,5656,C,Blacklist,5066,S
14,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17975,5661,C,Blacklist,5066,S
17,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17974,5666,C,Blacklist,5066,S
20,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17973,5671,C,Blacklist,5066,S
23,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17972,5676,C,Blacklist,5066,S
26,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17971,5681,C,Blacklist,5066,S
29,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17970,5686,B,Blacklist,5066,S
16,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17969,5691,B,Blacklist,5066,S
19,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17968,5696,B,Blacklist,5066,S
22,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17967,5701,B,Blacklist,5066,S
25,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17966,5706,B,Blacklist,5066,S
28,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17965,5711,B,Blacklist,5066,S
31,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17964,5716,B,Blacklist,5066,S
34,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17963,5721,B,Blacklist,5066,S
37,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17962,5726,B,Blacklist,5066,S
40,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17961,5731,B,Blacklist,5066,S
43,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17960,5736,B,Blacklist,5066,S
46,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17959,5741,B,Blacklist,5066,S
49,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17958,5746,B,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17957,5751,B,Blacklist,5066,S
17,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17956,5756,B,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17955,5761,B,Blacklist,5066,S
10,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17954,5766,B,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17953,5771,B,Blacklist,5066,S
14,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17952,5776,B,Blacklist,5066,S
17,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17951,5781,B,Blacklist,5066,S
13,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17950,5786,B,Blacklist,5066,S
15,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17949,5791,B,Blacklist,5066,S
11,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17948,5796,B,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17947,5801,B,Blacklist,5066,S
13,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17946,5806,B,Blacklist,5066,S
9,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17945,5811,B,Blacklist,5066,S
16,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17944,5816,B,Blacklist,5066,S
12,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17943,5821,B,Blacklist,5066,S
19,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17942,5826,B,Blacklist,5066,S
15,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17941,5831,B,Blacklist,5066,S
22,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17940,5836,B,Blacklist,5066,S
18,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17939,5841,B,Blacklist,5066,S
25,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17938,5846,B,Blacklist,5066,S
21,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17937,5851,B,Blacklist,5066,S
28,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17936,5856,B,Blacklist,5066,S
24,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17935,5861,B,Blacklist,5066,S
31,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17934,5866,B,Blacklist,5066,S
27,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17933,5871,B,Blacklist,5066,S
34,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17932,5876,B,Blacklist,5066,S
30,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17931,5881,B,Blacklist,5066,S
37,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17930,5886,B,Blacklist,5066,S
33,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17929,5891,B,Blacklist,5066,S
40,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17928,5896,B,Blacklist,5066,S
36,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17927,5901,B,Blacklist,5066,S
43,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17926,5906,B,Blacklist,5066,S
39,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17925,5911,B,Blacklist,5066,S
46,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17924,5916,B,Blacklist,5066,S
42,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17923,5921,B,Blacklist,5066,S
49,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17922,5926,B,Blacklist,5066,S
45,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17921,5931,B,Blacklist,5066,S
14,TCP,R,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17920,5936,B,Blacklist,5066,S
20,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17919,5941,B,Blacklist,5066,S
38,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17918,5946,B,Blacklist,5066,S
48,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17917,5951,B,Blacklist,5066,S
51,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17916,5956,B,Blacklist,5066,S
49,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17915,5961,B,Blacklist,5066,S
49,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17914,5966,B,Blacklist,5066,S
49,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17913,5971,B,Blacklist,5066,S
49,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17912,5976,B,Blacklist,5066,S
53,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17911,5981,B,Blacklist,5066,S
53,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17910,5986,B,Blacklist,5066,S
53,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17909,5991,B,Blacklist,5066,S
57,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17908,5996,B,Blacklist,5066,S
57,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17907,6001,B,Blacklist,5066,S
57,TCP,AF,DMALocker,1,1DA11mPS,1SYSTEMQ,9,17906,6006,B,Blacklist,5066,S
